,,theta0,theta1,logL,logL_birth,nlive
labels,,$\theta_0$,$\theta_1$,$\ln\mathcal{L}$,$\ln\mathcal{L}_\mathrm{birth}$,$n_\mathrm{live}$
,weights,,,,,
824,0.819329871014567,3.1232094138271744,1.9468531088576935,-0.499299395082079,-0.5240521533904583,125
825,0.8131186110535135,3.590503143742797,-1.6563525993727133,-0.49894100914509104,-2.020271112742827,125
826,0.808364569382735,-2.9152164654221817,3.085541871584189,-0.49683667496490713,-2.1333536561723663,125
827,0.8047246673908288,-3.712875680594125,-3.338540307201244,-0.4933814709802527,-0.5251404834510343,125
828,0.7984747085882703,3.5992153808182277,-1.6619986003230052,-0.4932101986580818,-3.013345683100586,125
829,0.7947953381471603,3.55852696384234,-2.012016070848518,-0.4898606772905499,-0.5973665845913932,125
830,0.7890372104124106,2.89720176272108,2.1530215479546797,-0.4891636716406618,-1.201584638246092,125
831,0.7839659208344235,3.1227434357898662,1.9182076709591431,-0.4876434321290438,-0.5227307954811697,125
832,0.7898028120670915,2.914746395280334,2.163846008441162,-0.4722575042358669,-2.1809235114420216,125
833,0.7843100755008656,2.954180220180522,1.8684407793663347,-0.4712681972883621,-0.7629961980919274,125
834,0.7797939029455742,-2.7181440886367865,3.204503951721346,-0.46907481648702715,-0.5096447300026766,125
835,0.7740102782442794,3.5325525009688548,-1.6769654746559777,-0.46855115172760153,-0.4898606772905499,125
836,0.7734510610587161,2.887836930151826,2.1298365289898378,-0.46130573643189837,-2.2060645603997795,125
837,0.7674409748406625,-3.8558969862067447,-3.3630338621846696,-0.4611383945572901,-0.5139313406421224,125
838,0.7617695918187367,3.4982768222142226,-1.7473757462040727,-0.46058765864556195,-2.4939588330731985,125
839,0.7577751767012555,3.5898829253774274,-2.0184035697451064,-0.45787688502810336,-2.063362890040512,125
840,0.760611641597238,-3.8425522118397235,-3.3740149912431336,-0.44617255518405174,-1.1048924318669466,125
841,0.7583237743412953,2.9765034042213117,2.1650133934867863,-0.441216849346205,-0.7184605017575192,125
842,0.7554247346523891,-2.7562639811836407,3.034378906383788,-0.43707896354671266,-1.2133617776899683,125
843,0.7524220409057841,-2.904494661624976,3.081993125682155,-0.4330935562901572,-35.89293228126425,125
844,0.749162124027286,-2.8613666112578495,3.040902711701321,-0.4294673637024918,-1.463799273946724,125
845,0.7496036906928186,-3.708783469847258,-3.320641279734582,-0.42090995366102363,-1.6194192304479806,125
846,0.745250896759984,3.633872753589598,-1.994503774047967,-0.4187655026152493,-5.718768350206785,125
847,0.7395438953878504,-2.6892684328376615,3.12755020164758,-0.41848463023660654,-5.889726850848923,125
848,0.7341212439767331,3.4936709664541254,-1.8424361538281868,-0.4178759016722455,-0.585076043535338,125
849,0.7299721160100932,3.6371220529306143,-1.9904537784237224,-0.4155755933596056,-0.739869231894668,125
850,0.7262876401920324,-3.7897630850190622,-3.189220557060721,-0.41266762490641845,-0.46130573643189837,125
851,0.7227166481249032,-2.7117250030350895,3.1870424964968205,-0.4096283561934393,-0.8975929224407686,125
852,0.7175424132643282,2.9689426699104082,2.1610190386492025,-0.4088453621283114,-1.0119296860972968,125
853,0.7123280035100373,-3.7459108119189306,-3.181967270710428,-0.4081707665102812,-0.7113569376652299,125
854,0.7069071815248505,2.968681750331232,2.1608821646086973,-0.40784170897415556,-1.1179635050187045,125
855,0.7051091346364511,3.030468462251381,2.126678106854035,-0.4024203198963898,-0.5372438112137843,125
856,0.7024664792183883,2.992942226350337,2.151415417251183,-0.39820705832749587,-0.4330935562901572,125
857,0.7012764463292375,2.913912246490103,2.1434125824549852,-0.3919344030813924,-0.46058765864556195,125
858,0.6980893055295803,-2.709691239263466,3.0787178737417022,-0.38852136322056324,-0.4187655026152493,125
859,0.6942677315083997,3.066803443235621,1.8328439118317643,-0.3860425666500998,-0.8163517930309034,125
860,0.6934521905182369,3.501737777578658,-1.877430365790838,-0.37924976541800204,-0.441216849346205,125
861,0.6892834644221466,-2.8826411807808743,3.065302130216752,-0.3773112930742699,-0.5588955298872412,125
862,0.6844637206255192,-3.861066020353019,-3.294400897432994,-0.37636008204042826,-0.4088453621283114,125
863,0.6790808114984116,2.9070483003282597,2.1312051745292493,-0.3762874184990943,-0.46855115172760153,125
864,0.6760278635111516,-3.8340450039032348,-3.2314682813867326,-0.37282509138313513,-0.43707896354671266,125
865,0.6747789162466884,2.8944618316231576,2.100934115462655,-0.36670610940324727,-7.617760431948545,125
866,0.6719091822519322,-2.713489484621022,3.178794011058846,-0.3629998595583159,-0.5245008317942665,125
867,0.6666057832766985,2.9594633069805028,1.885379674348668,-0.3629560342222542,-2.0748329876079583,125
868,0.6632604454091598,2.8932373995995277,2.029265244143339,-0.36001896447139586,-4.190897837725093,125
869,0.6604720970529465,3.563087897579731,-1.989127015291011,-0.35626365866108056,-0.4722575042358669,125
870,0.6573686258520454,-2.772606664773959,3.040472721871838,-0.3530054313958769,-0.4024203198963898,125
871,0.6551528383992987,-3.7075922082517967,-3.2174725895029406,-0.3484136477610888,-0.4178759016722455,125
872,0.6517992109127728,-2.905201631584061,3.1476563740339767,-0.345577471820116,-4.367150972988882,125
873,0.6489820049522842,-3.8239936732912083,-3.224307461668799,-0.3419408689723956,-2.462411552858988,125
874,0.6462518337539221,2.952468564267983,1.8999707297530382,-0.33818842494778956,-6.23057540331129,125
875,0.642689887476712,2.9536156791448427,1.8990633659596572,-0.33574720083199705,-0.5703832822158651,125
876,0.6390993893241894,-2.8763941681877205,3.1957252124951143,-0.3333813678671771,-1.5473093939993565,125
877,0.6406646471155275,-2.7193815903942498,3.1769941941648305,-0.3229670307570056,-2.16197856715453,125
878,0.6386100478083502,3.5089327286443925,-1.876000054627486,-0.31821099542410936,-3.3218760933752294,125
879,0.6339284867147117,-3.7700974892019423,-3.3635334471631744,-0.3176006889555487,-1.280938812158745,125
880,0.6330281798776413,3.077979661049815,1.865301927830913,-0.31105373127415437,-0.6352009625290695,125
881,0.6311673480108961,3.0247497515836077,2.112505279217613,-0.306029462579554,-0.49894100914509104,125
882,0.6265572370393561,-3.8436301653674163,-3.3456557522194603,-0.3053922009412142,-2.7044822317470008,125
883,0.6222866180970176,3.653997419646471,-1.8063772760648007,-0.30426337405190246,-2.354821630171197,125
884,0.6176368176869838,2.9523692930861554,2.14004858374531,-0.3037953807406907,-0.862449744347155,125
885,0.6138313401423768,-3.820041870266982,-3.3645167265894713,-0.30200762206472526,-0.6176116902753603,125
886,0.6092336440089704,-2.7251550033091476,3.179204183954564,-0.3015578064691378,-0.6622005613823514,125
887,0.6054269667153926,-2.7074791984201183,3.1338089956612762,-0.29985754362881817,-9.788073309585773,125
888,0.6010220241004199,2.9044117334562287,2.089910267233641,-0.2991917335866413,-0.6746441479486242,125
889,0.597421820744329,-2.7173681939981775,3.1663547632777203,-0.2972317122566986,-1.785916048497796,125
890,0.5935469621365973,-2.7925244996595033,3.214998054239288,-0.2957706355489018,-0.37282509138313513,125
891,0.5898646570114539,-2.709466432529656,3.1165615213737663,-0.29402568857175865,-0.2991917335866413,125
892,0.5866116502611451,2.9831474446203483,2.1344307800062836,-0.29158761760877183,-0.3919344030813924,125
893,0.584055595674305,3.0009552168291087,2.1258651903484918,-0.2879862885926792,-0.4081707665102812,125
894,0.5794468614036815,-3.7528518457806683,-3.3494942709407964,-0.2879403340566985,-1.060786613750055,125
895,0.575165223057088,-2.7198381225440804,3.091535495549989,-0.2873887816949925,-0.5328668802190727,125
896,0.5753174812253199,-2.892235409581881,3.157552109409231,-0.27915592632989195,-0.42090995366102363,125
897,0.5724099201933976,-3.7643461831296703,-3.199934855816625,-0.2762544079575172,-0.29158761760877183,125
898,0.5692984922313091,3.6024631479761666,-1.7159649131436918,-0.2737367292236099,-0.9960761933542053,125
899,0.5653115870039399,-2.8874713903017573,3.0983245962458863,-0.2727963865078895,-72.55675271722497,125
900,0.561917601938713,-2.835218218526207,3.053350337706224,-0.27085005404092727,-1.5858426460007056,125
901,0.5579212568369798,2.914475781215911,2.100018807593054,-0.27001927212509075,-0.3015578064691378,125
902,0.5541902666130933,-2.8215546903038846,3.2110045296578136,-0.2687608687950914,-0.8737391065140401,125
903,0.5517024599550605,2.908182136145971,2.027807393837959,-0.2652918893384658,-0.4933814709802527,125
904,0.5497920072636774,3.0385059132762393,2.087863204056603,-0.26079256073011725,-0.46907481648702715,125
905,0.5459845574510674,3.5933252657543857,-1.7137985519115109,-0.2597737368839014,-2.030306262965396,125
906,0.5430722902663663,-3.710190863715077,-3.2726195819223323,-0.2571538172046349,-0.3860425666500998,125
907,0.5394793662838063,2.912522267270024,2.086167661612098,-0.25582355190553985,-5.309432747296922,125
908,0.5352056083350726,-2.851292095009496,3.063308766036375,-0.25580893251360526,-1.1756161911794325,125
909,0.5318281805643201,2.9115417009790825,2.018923559907206,-0.2541712822635651,-0.3484136477610888,125
910,0.5288605191146664,2.9137491623148133,2.0102904867575795,-0.25179885280515785,-0.41848463023660654,125
911,0.5246973434453239,3.597730239445383,-1.9755969403138653,-0.25173380359455716,-2.3304016799945613,125
912,0.5221696333929636,3.075540887603424,2.017648688874033,-0.24859473835027515,-0.2687608687950914,125
913,0.5188408031011219,-3.7741442331179664,-3.206025064669312,-0.24702197362930023,-1.8878781903769324,125
914,0.5153525956872644,3.514860095527659,-1.839701922875233,-0.24579958411306005,-0.2652918893384658,125
915,0.5119386518307818,-3.7112152339726303,-3.2579100476998764,-0.24447793546297852,-0.2762544079575172,125
916,0.508384840536187,3.541518521457178,-1.7330254027708385,-0.24347584214597376,-0.5993574138986286,125
917,0.5056092081582173,2.9112241744979173,2.038336908480453,-0.24098233837701133,-0.27001927212509075,125
918,0.501895774476643,-2.867547596934697,3.1844232676159763,-0.24038574616174488,-0.2727963865078895,125
919,0.4990796854565607,3.651664290824769,-1.8703800711975713,-0.23804428078761866,-0.24579958411306005,125
920,0.498428120326967,3.00390020990665,2.111363072387393,-0.23138249735112534,-0.37636008204042826,125
921,0.4988789105271192,3.6174850557621365,-1.9587444917157946,-0.22251031275588598,-0.27085005404092727,125
922,0.4980550311250356,-3.8295310894471006,-3.341078001528348,-0.21619496994953452,-0.3629998595583159,125
923,0.4949533914686701,-2.72610593961241,3.1505358389835614,-0.2144737760006688,-0.25580893251360526,125
924,0.4913524340826905,-2.796898741595472,3.057813861937575,-0.2138075471743755,-0.29985754362881817,125
925,0.4879495884352792,3.617256089060911,-1.7505804490397257,-0.21278893805828544,-1.871020044931608,125
926,0.48469800420148806,-2.8655040440322153,3.084323224637137,-0.2115068412920652,-0.9732279730954954,125
927,0.4827724420593465,3.6243922804749893,-1.7642602108797725,-0.20751928870913006,-0.9391446354802493,125
928,0.4798362206942532,-3.831175123186855,-3.263108752890187,-0.2056516884504706,-0.20751928870913006,125
929,0.47630546501521775,3.524289157529605,-1.7944926796650318,-0.2050689759579924,-0.6588964150315526,125
930,0.47323858211674025,-2.7531797392452146,3.183974712740481,-0.20356052468059146,-0.41266762490641845,125
931,0.46981598337160063,3.588207515334762,-1.728043108474692,-0.20285092499658539,-0.3229670307570056,125
932,0.4663350823433847,-2.8820057699540156,3.1209529840949664,-0.2023194120964262,-2.8765520338255746,125
933,0.46291173271018143,-2.7273686407773714,3.1135537685427863,-0.20171928517815876,-0.35626365866108056,125
934,0.4596626458706959,-3.772869391788145,-3.347606922988082,-0.2007946674584835,-6.376673285270973,125
935,0.45605102697481714,3.5720041310304147,-1.9570308321316663,-0.200714635182414,-0.5204265895207899,125
936,0.4525849964997351,3.5518846652157663,-1.737002935533165,-0.20037558697851948,-0.306029462579554,125
937,0.4491826999139002,2.930029397879503,1.9859165699478263,-0.19995329137941076,-1.7346019595704534,125
938,0.44609457209674164,2.9450389172278424,1.9525308983031326,-0.1988838561477094,-0.7636830821610433,125
939,0.4430031226025572,2.9381284233622154,2.1021282037756635,-0.1978698423156494,-0.20037558697851948,125
940,0.4399937442346366,3.0539720939057915,2.0460503244515387,-0.19671798228832083,-0.2541712822635651,125
941,0.4366920744653858,-3.7406480521488317,-3.218650193403524,-0.19628201016887303,-0.8424417968654536,125
942,0.43399826939640873,3.042203421492548,2.064431152779452,-0.19450160562607477,-0.33574720083199705,125
943,0.4307540921393252,3.53705090920697,-1.760765237472258,-0.19403660710730353,-0.3333813678671771,125
944,0.42747969329117436,3.533126773028414,-1.8996409839151456,-0.19369902667897082,-0.5750317006105229,125
945,0.4267062604792184,2.933182136022527,1.9837926895074531,-0.18754178126686838,-0.31105373127415437,125
946,0.42336852893748145,-3.8116383415036306,-3.3473584232432616,-0.18742644700489355,-0.4712681972883621,125
947,0.42110099783874905,3.062323811876757,1.8998611059572053,-0.1848285991412446,-0.23138249735112534,125
948,0.41936911940231375,3.0563987104816768,1.8946802332006145,-0.18098164891952437,-3.6821803649768485,125
949,0.41629611512406284,3.643098508246352,-1.8619682116245873,-0.18036814236536253,-0.45787688502810336,125
950,0.41318671001289603,3.589539477125671,-1.7358901194583805,-0.1798972218009651,-0.18742644700489355,125
951,0.41014789045565,-3.722321574018526,-3.2514013347644672,-0.17931082222293962,-0.3037953807406907,125
952,0.407212967698408,2.951732208609233,2.104577608409617,-0.17852414491394494,-0.5162374446292063,125
953,0.4044434839430557,-2.878072451141024,3.130143721979314,-0.17738027758603403,-1.0692906387772287,125
954,0.40140127676363946,3.5272951461679227,-1.8062790306241894,-0.1769624992289725,-0.37924976541800204,125
955,0.39887199954810787,-3.741071496619186,-3.223303105126941,-0.1753153844294018,-0.33818842494778956,125
956,0.39595204443925897,3.028823658080954,1.8861410137855232,-0.1746946730437463,-0.4611383945572901,125
957,0.3932538357790668,3.0736055816390344,1.963354702162576,-0.17356431147697338,-0.6628736943211194,125
958,0.3903051158524334,3.534301666681058,-1.779109022972115,-0.17312265617750078,-0.30426337405190246,125
959,0.3877657552027142,-2.736143772700266,3.1527714813716265,-0.17168183451225943,-1.8263075943351879,125
960,0.3853127231234544,-3.8119113802867934,-3.2429175912578683,-0.1700598260375646,-1.0907935965387547,125
961,0.38265381538203974,3.544540636824797,-1.758857707757949,-0.16901622466724656,-0.36001896447139586,125
962,0.3799031592498863,3.635234817835208,-1.906669139338037,-0.16826238300620583,-0.39820705832749587,125
963,0.378856478183539,3.5551952581937254,-1.7481170394985988,-0.16305314168855026,-0.5207335920501053,125
964,0.3759183977461805,3.0603317838214963,1.9088859860922867,-0.16287032730549672,-0.200714635182414,125
965,0.37402285095034943,3.056204503598302,2.0259194848279023,-0.1599573558757898,-0.6867055968934105,125
966,0.37141994489895913,3.590923747097804,-1.9503566646795711,-0.15897273115989935,-0.19369902667897082,125
967,0.3690670351130967,3.637168589984073,-1.8884640720957995,-0.15735961640899707,-0.24447793546297852,125
968,0.36636181100681287,3.5817962342274328,-1.9482826683609424,-0.1567483415076541,-0.1798972218009651,125
969,0.36353982335922397,3.029595188411692,1.8924015227132198,-0.1565127253309472,-0.6859216299299877,125
970,0.36077998540314915,3.5532266916966098,-1.7529202873931515,-0.15616508815532448,-4.247106138646465,125
971,0.35832811569480244,3.59005607755933,-1.7445572294202787,-0.1550161413906031,-0.22251031275588598,125
972,0.3555709422052355,-2.7785568118264017,3.07306578104458,-0.15477227720986714,-0.2879403340566985,125
973,0.35340584146057236,-3.81651029698155,-3.336679491904771,-0.15291180396234855,-1.4555411185370424,125
974,0.35194935365823105,-3.7281374864271095,-3.251109177995678,-0.14907343978561785,-0.4155755933596056,125
975,0.34980315213695207,3.5823780057920036,-1.9454084936275082,-0.14722197993105998,-0.1978698423156494,125
976,0.3473077592124686,3.533139233279737,-1.8654855592168307,-0.14641308305278367,-0.14907343978561785,125
977,0.3448996984005805,-3.7322828875445193,-3.242511777998324,-0.14540256894374295,-0.3530054313958769,125
978,0.3430803570352688,3.0625079623432274,1.9280310405582295,-0.1427233479841905,-0.1550161413906031,125
979,0.34047003794997727,3.63595912769018,-1.8449563685133397,-0.14239274768847285,-0.17312265617750078,125
980,0.3380347563044927,-2.8350034873026835,3.0784626992900286,-0.14160298598426416,-0.15616508815532448,125
981,0.3355069126343958,3.047966956100579,1.9056101879484322,-0.14114097565795647,-0.1427233479841905,125
982,0.3329372306758415,2.9505086477058047,2.0888941739096794,-0.1408613904417851,-0.26079256073011725,125
983,0.33032006914851747,3.5507746762251067,-1.9145664000678,-0.14078510562063493,-0.18098164891952437,125
984,0.3280213234406207,-2.751051768728803,3.096148968164389,-0.13980041012648764,-0.49683667496490713,125
985,0.32607909886337233,3.6306332468269673,-1.9004911245953569,-0.13777087075213565,-0.19403660710730353,125
986,0.3241205692387691,3.6038453101583166,-1.7620368465021023,-0.13582711373858875,-4.454048694902498,125
987,0.3219445362179271,-3.8231741953331606,-3.3231413582806972,-0.13459523500206516,-0.14160298598426416,125
988,0.3196966012727279,2.9908930556963593,1.9159452861931747,-0.13363392327052487,-2.6231943438715817,125
989,0.3176827121499046,2.9341825045546432,2.03766886656226,-0.13198505449045966,-0.2115068412920652,125
990,0.31535977288919875,3.6203994879525343,-1.790062975724597,-0.13135588575165535,-0.1988838561477094,125
991,0.31319259514409964,-3.796602682962383,-3.2375643688860745,-0.1302835180853491,-0.21619496994953452,125
992,0.3107466255311567,3.6342385946065257,-1.8654440505986711,-0.13015579847328893,-0.24038574616174488,125
993,0.3082987928585612,3.019103063114022,2.071189034424469,-0.13009608063682135,-0.17356431147697338,125
994,0.3063052096434414,2.9524715287089887,1.968504158702025,-0.12861530839762536,-0.13459523500206516,125
995,0.3041821173306279,2.9548571426092494,1.964287713763155,-0.12760256854443522,-0.3762874184990943,125
996,0.3018023405331378,-3.794905398370373,-3.2369616461314954,-0.12748868954779335,-0.5740274680209673,125
997,0.29999965743927465,2.9613884127443058,2.088898873335756,-0.12551148866148132,-0.25173380359455716,125
998,0.2978447646301051,-3.755217891424115,-3.3214063092469694,-0.12475222508149011,-0.19671798228832083,125
999,0.2955574170105457,-2.7557761341300706,3.0961872725338058,-0.12449335957391894,-0.12861530839762536,125
1000,0.2932760480862381,3.6215788166123097,-1.796792667466728,-0.12427400338306602,-0.1565127253309472,125
1001,0.29103634353265934,3.0608505389976557,1.9832410328510957,-0.1239719916132784,-0.17852414491394494,125
1002,0.28949263513183976,2.9561694488176826,1.9648401413868353,-0.12132211647177144,-0.4876434321290438,125
1003,0.287330248475887,-3.815358781086681,-3.2608613941391265,-0.12085155777779955,-0.2056516884504706,125
1004,0.2865308449444185,2.9904683570207666,1.9227786346782016,-0.11566944230690665,-0.1302835180853491,125
1005,0.2845796880321478,3.0288293347562476,2.0545040521652336,-0.11453415137714348,-0.23804428078761866,125
1006,0.2824247016993219,3.616461451328563,-1.7907735159407636,-0.11416732220493485,-0.15897273115989935,125
1007,0.28086496553834195,-3.80472448589845,-3.332678392377762,-0.11173712080905476,-0.17168183451225943,125
1008,0.2789182799994638,-2.775325235781658,3.1756809599047973,-0.11072411961789327,-0.1408613904417851,125
1009,0.27684734579530074,-2.781166201730028,3.1782999438967074,-0.11020852959283417,-0.18754178126686838,125
1010,0.27494490732842164,3.6298141602100724,-1.848543788417433,-0.10913587539977074,-0.25179885280515785,125
1011,0.2729799207657674,3.615588305459669,-1.7921712854984673,-0.10834020418801638,-0.14641308305278367,125
1012,0.2712488756459034,3.0577197829863696,1.9736600686916725,-0.10673351694844482,-0.30200762206472526,125
1013,0.2693237218965091,2.9573459295328686,1.9705408943294334,-0.1058880238727102,-0.24347584214597376,125
1014,0.26750609445953977,-2.8211238144475184,3.082234229104257,-0.10469158830909508,-0.3053922009412142,125
1015,0.26561090913252994,-3.7783250774301766,-3.331032502148789,-0.10383327746283248,-0.1239719916132784,125
1016,0.2635976631524196,2.946503918800282,2.0606691541581785,-0.10347366065192565,-0.11416732220493485,125
1017,0.2615490600622797,-2.755080830048464,3.1062338761487034,-0.1033075523752258,-0.12449335957391894,125
1018,0.26022558102409554,3.589249849731292,-1.929795876468659,-0.10041238464034848,-0.29402568857175865,125
1019,0.2585130959076399,-2.752814670794937,3.1132104999710197,-0.0990467353494007,-0.15735961640899707,125
1020,0.2566556554609369,-3.79935491868619,-3.3309237475115987,-0.09828959505907517,-0.3773112930742699,125
1021,0.25469669515573407,2.953950382503022,1.982826736821151,-0.09798334340529384,-0.4932101986580818,125
1022,0.2529682954235341,3.5477542317769117,-1.8831663692766956,-0.09682441387501914,-0.11072411961789327,125
1023,0.2510692760141927,3.540996022764359,-1.8420883719245786,-0.09639150946203703,-0.2957706355489018,125
1024,0.24951681590642286,3.626566164674365,-1.8696272939227612,-0.09462592957724034,-0.6060578251450446,125
1025,0.24769232969156604,2.9838307779898336,2.0790006245703907,-0.09399670137720975,-0.944792377003463,125
1026,0.245790290466815,-2.808023532326165,3.082784173976453,-0.09373720703245372,-0.1033075523752258,125
1027,0.24387744871804282,3.564331804642288,-1.9129821116696473,-0.09358189220621081,-0.14540256894374295,125
1028,0.24195506800891634,3.561274688706874,-1.909025938898508,-0.09352752279012419,-0.24098233837701133,125
1029,0.2401802246550291,-3.778975481434158,-3.3286637156996175,-0.09292181508109787,-0.2873887816949925,125
1030,0.23867902673967112,3.5992643309284222,-1.7767159249662212,-0.09122355805815567,-0.2571538172046349,125
1031,0.23682281966115765,-3.7418974435326704,-3.251540200298724,-0.09106278819675712,-0.40784170897415556,125
1032,0.23559974244236687,-2.795793409582668,3.176920932655042,-0.08827252514871586,-0.20356052468059146,125
1033,0.23409410279560472,3.038210120443125,2.0262348788768705,-0.0867155308608419,-0.1058880238727102,125
1034,0.23249609491287018,3.5821252974250335,-1.7697251911241203,-0.08559711561573521,-0.6673048164338952,125
1035,0.23071193905156426,3.6093671632044604,-1.9129389318578944,-0.08533245952305393,-0.15477227720986714,125
1036,0.22917551182654708,3.5874855868520044,-1.9229048501060024,-0.08404606794099509,-0.3419408689723956,125
1037,0.22741149249311216,3.0370649035590134,1.9277622871032394,-0.08380491677344765,-0.11453415137714348,125
1038,0.22565032026355897,3.026198939930781,1.9225099145403526,-0.08361132026629148,-0.17931082222293962,125
1039,0.22412676365968007,3.5748347200380746,-1.7714937744281318,-0.08241789519871566,-0.16305314168855026,125
1040,0.22259144840051268,3.547084422518557,-1.8656344709482529,-0.08132350531884032,-103.57611588099782,125
1041,0.22093189138038447,-2.8245651428792002,3.1726329984537163,-0.08083888666397981,-0.4891636716406618,125
1042,0.21930522005667338,3.615701047305164,-1.810591557490417,-0.0802607288264484,-0.09106278819675712,125
1043,0.21782298475172976,3.556531482958274,-1.8929371987204986,-0.07907428119620583,-0.10673351694844482,125
1044,0.21631654927964758,2.982085119635533,1.9466109918174794,-0.07804600713398908,-0.11020852959283417,125
1045,0.21470312928656943,2.9558463556117527,2.0571196184923153,-0.07756439835027211,-3.448984848663817,125
1046,0.2130689967748572,3.5511414264224026,-1.802056058703533,-0.07723646686193059,-0.1700598260375646,125
1047,0.21164298063562514,3.5953613330201755,-1.9183759753680247,-0.07598353753495131,-1.541527043540932,125
1048,0.21005399291035787,3.5622657851222392,-1.9009546841129072,-0.0755515625724117,-0.07723646686193059,125
1049,0.2083955019030298,-2.8040229799883165,3.0876815014982064,-0.07551027400308451,-0.0755515625724117,125
1050,0.20674589208999417,-2.7883977269735496,3.0901344699628517,-0.07548936530739694,-1.384385702553418,125
1051,0.20513441518176195,2.971765297967158,1.9616203012085638,-0.0753462123072485,-4.093621445476481,125
1052,0.20367317691323475,3.599835422813509,-1.7857802414977826,-0.07452685554652941,-0.19995329137941076,125
1053,0.2022804905241557,3.5507317161793175,-1.8071778950673583,-0.07342001990916927,-0.1753153844294018,125
1054,0.20078684445091738,-3.8119157800440346,-3.2749794767027853,-0.07286328145623878,-0.10347366065192565,125
1055,0.1992278383221282,3.611846155593806,-1.8064651311784807,-0.07268989579632575,-0.07756439835027211,125
1056,0.19777840305932706,3.6151501109759856,-1.894277782232951,-0.07202358466569586,-0.10834020418801638,125
1057,0.19633828378166354,-3.763256606567973,-3.314056081577815,-0.07136353332413675,-0.07804600713398908,125
1058,0.1948354822300428,-3.808301403888609,-3.268340765244041,-0.07107895125501844,-0.24859473835027515,125
1059,0.19347407537236588,-3.815202157592744,-3.291747201055831,-0.07012277710873546,-1.7272763005968474,125
1060,0.1922852232624711,2.9543108466667043,2.0420035098828144,-0.06831832601643341,-0.5314328868560354,125
1061,0.19079340891828553,-2.8318859750045635,3.098215786910359,-0.06813874993656935,-0.13363392327052487,125
1062,0.18934402056456573,2.960128531085772,1.9899049178817183,-0.06779621914765017,-0.09399670137720975,125
1063,0.1879260253155443,3.619107114923427,-1.8384289440842068,-0.06734522157097413,-0.1567483415076541,125
1064,0.18654208376056233,3.006391106752748,1.9330786298245073,-0.06676859113374298,-0.2050689759579924,125
1065,0.18525748995803143,2.964530094135675,1.9808460822071678,-0.06571059032278372,-0.16901622466724656,125
1066,0.18421440888689256,3.6025188753331125,-1.9076653530580217,-0.06338877075125665,-0.499299395082079,125
1067,0.18291328422104963,2.991509609627471,1.9447635984337275,-0.06250876218532042,-1.6201623598403663,125
1068,0.18148491227302183,3.578752252276079,-1.781254268278742,-0.062380254079161646,-1.0475054688704617,125
1069,0.18030744678259805,-2.785867816450828,3.165686157129377,-0.060921175173408705,-0.44617255518405174,125
1070,0.17895727790533314,3.6029738819494117,-1.9054964564259471,-0.06046933062367046,-0.1599573558757898,125
1071,0.17756092755805447,3.591495252717028,-1.7861295902902548,-0.06033446354334771,-0.8509759593657591,125
1072,0.17625992456833872,3.5871821445259062,-1.9113595970963466,-0.05972034804506175,-0.27915592632989195,125
1073,0.17491948281227782,3.559500394124747,-1.8853676709426335,-0.059386158280237675,-0.12132211647177144,125
1074,0.1735798502766997,3.58917753558155,-1.9110777272028603,-0.059106032806410046,-0.3629560342222542,125
1075,0.1722520098174514,-3.7804329356427138,-3.3198364892286554,-0.058817010960642166,-0.6853988173540907,125
1076,0.17091456163254248,3.5540705580843337,-1.868960585751104,-0.05864362709756288,-0.0802607288264484,125
1077,0.16956725417279495,3.018060473556554,2.042328222691255,-0.05858962160910344,-0.1769624992289725,125
1078,0.1682461374390435,3.0418136310622543,1.9607573113779821,-0.058443068874993634,-0.0753462123072485,125
1079,0.1669532291589535,3.550694858177515,-1.8383790747325532,-0.05818920194066862,-0.06779621914765017,125
1080,0.16564516808509588,3.0346190695953617,1.9439849006329544,-0.05808678166873274,-0.09682441387501914,125
1081,0.16444957530392734,2.9581365290996082,2.009932068009551,-0.05736258080939725,-0.06734522157097413,125
1082,0.1631888826884997,-3.7647774751188847,-3.2460931849252956,-0.05709008183951611,-0.14239274768847285,125
1083,0.16192934961231,3.553951980723401,-1.8152642422532619,-0.056870105015796826,-0.07268989579632575,125
1084,0.16067998134843053,3.5776042790896962,-1.9065295845878563,-0.056647368557490876,-0.772738035195927,125
1085,0.15949075761516293,3.5528030016324053,-1.8219776547600937,-0.05610791776088997,-1.1835143908317673,125
1086,0.15852805379493137,-2.8140385737561098,3.1670820970751894,-0.05419414946415071,-0.20171928517815876,125
1087,0.15729828201185897,3.6146618383280806,-1.8342953679109701,-0.054013664747551295,-0.2597737368839014,125
1088,0.15607765302075532,-2.836556477573915,3.1547946313770474,-0.05383572419853916,-0.07598353753495131,125
1089,0.15485620210501425,-3.8055444201723363,-3.2722092748347995,-0.053724255765506206,-0.08361132026629148,125
1090,0.15375832227049716,-2.7800711748861557,3.1022705655122547,-0.05287101026420535,-0.09462592957724034,125
1091,0.15254113111435874,3.568041872703004,-1.8954070768023321,-0.05285060251839141,-5.804492310268255,125
1092,0.15133513462103693,-2.8445725007616227,3.125614631504254,-0.05281989269159699,-0.06033446354334771,125
1093,0.15017568534569878,2.966149934981626,1.987916355666563,-0.0525426907541235,-0.05864362709756288,125
1094,0.14899395051131537,3.5844902226834225,-1.7873885211017884,-0.05247466095179369,-0.4294673637024918,125
